symbol,price_day,price_change,closing_price,start_price,end_price 
JHG,2024-04-09,0.7,33.17,,
JHG,2024-04-08,1.3,32.93,,
JHG,2024-04-05,0.7,32.51,,
JHG,,,,32.28,31.16
JNJ,2024-05-01,4.6,151.18,,
JNJ,2024-04-30,-1.5,144.59,,
JNJ,2024-04-29,0.5,146.82,,
JNJ,2024-04-26,-0.5,146.14,,
JNJ,2024-04-25,-1.2,146.82,,
JNJ,2024-04-24,-0.7,148.53,,
JNJ,2024-04-23,0.3,149.56,,
JNJ,2024-04-22,0.8,149.12,,
JNJ,2024-04-19,1.5,147.91,,
JNJ,2024-04-18,0.7,145.74,,
JNJ,2024-04-17,0.2,144.77,,
JNJ,2024-04-16,-2.1,144.45,,
JNJ,2024-04-15,0.0,147.59,,
JNJ,2024-04-12,-0.9,147.52,,
JNJ,2024-04-11,-0.9,148.79,,
JNJ,2024-04-10,-1.4,150.2,,
JNJ,2024-04-09,0.5,152.29,,
JNJ,2024-04-08,-0.5,151.59,,
JNJ,2024-04-05,-0.1,152.39,,
JNJ,,,,152.5,151.18
JNPR,2024-05-01,0.2,34.89,,
JNPR,2024-04-30,-0.9,34.82,,
JNPR,2024-04-29,1.3,35.15,,
JNPR,2024-04-26,-0.7,34.71,,
JNPR,2024-04-25,-1.2,34.95,,
JNPR,2024-04-24,-1.4,35.36,,
JNPR,2024-04-23,-0.6,35.88,,
JNPR,2024-04-22,0.1,36.11,,
JNPR,2024-04-19,-0.3,36.06,,
JNPR,2024-04-18,-0.9,36.16,,
JNPR,2024-04-17,0.1,36.48,,
JNPR,2024-04-16,-0.2,36.43,,
JNPR,2024-04-15,-0.4,36.52,,
JNPR,2024-04-12,-0.8,36.65,,
JNPR,2024-04-11,-0.1,36.93,,
JNPR,2024-04-10,-0.6,36.97,,
JNPR,2024-04-09,0.1,37.18,,
JNPR,2024-04-08,0.2,37.13,,
JNPR,2024-04-05,0.3,37.07,,
JNPR,,,,36.97,34.89
JOBY,2024-05-01,3.4,5.22,,
JOBY,2024-04-30,-2.7,5.05,,
JOBY,2024-04-29,-3.0,5.19,,
JOBY,2024-04-26,4.9,5.35,,
JOBY,2024-04-25,4.5,5.1,,
JOBY,2024-04-24,0.2,4.88,,
JOBY,2024-04-23,3.6,4.87,,
JOBY,2024-04-22,3.5,4.7,,
JOBY,2024-04-19,-0.7,4.54,,
JOBY,2024-04-18,-0.9,4.57,,
JOBY,2024-04-17,0.2,4.61,,
JOBY,2024-04-16,-1.7,4.6,,
JOBY,2024-04-15,1.3,4.68,,
JOBY,2024-04-12,-4.3,4.62,,
JOBY,2024-04-11,2.3,4.83,,
JOBY,2024-04-10,-4.5,4.72,,
JOBY,2024-04-09,0.6,4.94,,
JOBY,2024-04-08,-0.2,4.91,,
JOBY,2024-04-05,0.4,4.92,,
JOBY,,,,4.9,5.22
JPM,2024-05-01,0.1,191.86,,
JPM,2024-04-30,-0.8,191.74,,
JPM,2024-04-29,-0.1,193.28,,
JPM,2024-04-26,0.1,193.49,,
JPM,2024-04-25,0.2,193.37,,
JPM,2024-04-24,0.5,193.08,,
JPM,2024-04-23,1.4,192.14,,
JPM,2024-04-22,1.9,189.41,,
JPM,2024-04-19,2.5,185.8,,
JPM,2024-04-18,0.6,181.25,,
JPM,2024-04-17,-0.4,180.08,,
JPM,2024-04-16,-1.1,180.8,,
JPM,2024-04-15,0.1,182.89,,
JPM,2024-04-12,-6.5,182.79,,
JPM,2024-04-11,-0.0,195.43,,
JPM,2024-04-10,-0.9,195.47,,
JPM,2024-04-09,-0.7,197.15,,
JPM,2024-04-08,0.5,198.48,,
JPM,2024-04-05,0.9,197.45,,
JPM,,,,195.65,191.86
JWN,2024-05-01,-1.1,18.81,,
JWN,2024-04-30,-2.2,19.01,,
JWN,2024-04-29,1.6,19.43,,
JWN,2024-04-26,0.7,19.13,,
JWN,2024-04-25,-1.3,19.0,,
JWN,2024-04-24,-2.3,19.26,,
JWN,2024-04-23,4.9,19.72,,
JWN,2024-04-22,-0.7,18.79,,
JWN,2024-04-19,1.0,18.92,,
JWN,2024-04-18,4.4,18.74,,
JWN,2024-04-17,1.4,17.95,,
JWN,2024-04-16,-0.3,17.71,,
JWN,2024-04-15,-6.8,17.77,,
JWN,2024-04-12,-3.7,19.06,,
JWN,2024-04-11,2.1,19.8,,
JWN,2024-04-10,0.1,19.39,,
JWN,2024-04-09,-0.3,19.38,,
JWN,2024-04-08,4.2,19.44,,
JWN,2024-04-05,2.5,18.66,,
JWN,,,,18.2,18.81
K,2024-05-01,-1.5,56.98,,
K,2024-04-30,-0.6,57.86,,
K,2024-04-29,0.8,58.21,,
K,2024-04-26,-1.2,57.73,,
K,2024-04-25,-0.5,58.45,,
K,2024-04-24,1.0,58.75,,
K,2024-04-23,0.3,58.14,,
K,2024-04-22,1.0,57.98,,
K,2024-04-19,1.5,57.38,,
K,2024-04-18,0.8,56.54,,
K,2024-04-17,1.0,56.07,,
K,2024-04-16,0.2,55.51,,
K,2024-04-15,-0.0,55.4,,
K,2024-04-12,-1.3,55.42,,
K,2024-04-11,-1.5,56.17,,
K,2024-04-10,-0.2,57.01,,
K,2024-04-09,-0.6,57.12,,
K,2024-04-08,0.1,57.48,,
K,2024-04-05,-0.2,57.45,,
K,,,,57.58,56.98
KBH,2024-05-01,1.4,65.64,,
KBH,2024-04-30,-2.1,64.76,,
KBH,2024-04-29,0.8,66.12,,
KBH,2024-04-26,2.1,65.6,,
KBH,2024-04-25,-0.8,64.27,,
KBH,2024-04-24,-1.2,64.79,,
KBH,2024-04-23,4.7,65.61,,
KBH,2024-04-22,2.7,62.69,,
KBH,2024-04-19,1.0,61.03,,
KBH,2024-04-18,-0.8,60.41,,
KBH,2024-04-17,-1.5,60.92,,
KBH,2024-04-16,-2.1,61.83,,
KBH,2024-04-15,-1.5,63.14,,
KBH,2024-04-12,-1.1,64.1,,
KBH,2024-04-11,1.7,64.81,,
KBH,2024-04-10,-4.9,63.75,,
KBH,2024-04-09,0.9,67.04,,
KBH,2024-04-08,-1.4,66.45,,
KBH,2024-04-05,1.4,67.36,,
KBH,,,,66.42,65.64
KBR,2024-05-01,1.0,65.56,,
KBR,2024-04-30,-1.6,64.94,,
KBR,2024-04-29,1.1,66.0,,
KBR,2024-04-26,0.1,65.3,,
KBR,2024-04-25,1.3,65.24,,
KBR,2024-04-24,0.3,64.38,,
KBR,2024-04-23,1.7,64.2,,
KBR,2024-04-22,0.7,63.12,,
KBR,2024-04-19,0.9,62.67,,
KBR,2024-04-18,-0.1,62.13,,
KBR,2024-04-17,0.4,62.22,,
KBR,2024-04-16,0.5,61.98,,
KBR,2024-04-15,-1.7,61.68,,
KBR,2024-04-12,-1.5,62.74,,
KBR,2024-04-11,-0.4,63.68,,
KBR,2024-04-10,-0.5,63.92,,
KBR,2024-04-09,-0.1,64.25,,
KBR,2024-04-08,-0.9,64.34,,
KBR,2024-04-05,0.9,64.93,,
KBR,,,,64.32,65.56
KD,2024-05-01,1.7,19.99,,
KD,2024-04-30,-0.9,19.66,,
KD,2024-04-29,1.8,19.84,,
KD,2024-04-26,-3.2,19.49,,
KD,2024-04-25,-0.4,20.14,,
KD,2024-04-24,-1.4,20.23,,
KD,2024-04-23,2.7,20.52,,
KD,2024-04-22,1.6,19.98,,
KD,2024-04-19,0.1,19.66,,
KD,2024-04-18,-0.3,19.64,,
KD,2024-04-17,0.1,19.7,,
KD,2024-04-16,-1.9,19.69,,
KD,2024-04-15,-1.9,20.07,,
KD,2024-04-12,-4.6,20.46,,
